BlockName	Pathway	Length	Genes
hsa04062_CCL22_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL22*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL22_STAT1	hsa04062	3	CCL22*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL22_STAT3	hsa04062	3	CCL22*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL22_STAT5B	hsa04062	3	CCL22*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL2_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL2_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL2_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL2_STAT1	hsa04062	3	CCL2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL2_STAT3	hsa04062	3	CCL2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL2_STAT5B	hsa04062	3	CCL2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL3L3_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL3L3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL3L3_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL3L3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL3L3_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL3L3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL3L3_STAT1	hsa04062	3	CCL3L3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL3L3_STAT3	hsa04062	3	CCL3L3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL3L3_STAT5B	hsa04062	3	CCL3L3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL3_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL3_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL3_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL3_STAT1	hsa04062	3	CCL3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL3_STAT3	hsa04062	3	CCL3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL3_STAT5B	hsa04062	3	CCL3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL4L2_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL4L2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL4L2_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL4L2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL4L2_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL4L2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL4L2_STAT1	hsa04062	3	CCL4L2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL4L2_STAT3	hsa04062	3	CCL4L2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL4L2_STAT5B	hsa04062	3	CCL4L2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL4_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL4*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL4_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL4*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL4_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL4*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL4_STAT1	hsa04062	3	CCL4*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL4_STAT3	hsa04062	3	CCL4*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL4_STAT5B	hsa04062	3	CCL4*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL5_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL5_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL5_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL5_STAT1	hsa04062	3	CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL5_STAT3	hsa04062	3	CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL5_STAT5B	hsa04062	3	CCL5*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL10_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL10_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL10_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL10_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL10_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL10_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL10*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL12_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL12_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL12_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL12_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL12_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL12_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL12*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL1_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL1_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL1_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL1_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL1_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CXCL1_STAT5B	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CXCL2_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL2_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CXCL2_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CXCL2_STAT1	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CXCL2_STAT3	hsa04062	3	CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCL2*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
